"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年03月08日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"2010100000","2010年度","17000","石川県","","1,169,788","","564,972","","604,816",""
"2010100000","2010年度","18000","福井県","","806,314","","389,712","","416,602",""
"2010100000","2010年度","19000","山梨県","","863,075","","422,526","","440,549",""
"2010100000","2010年度","20000","長野県","","2,152,449","","1,046,178","","1,106,271",""
"2010100000","2010年度","21000","岐阜県","","2,080,773","","1,006,247","","1,074,526",""
"2010100000","2010年度","22000","静岡県","","3,765,007","","1,853,952","","1,911,055",""
"2010100000","2010年度","23000","愛知県","","7,410,719","","3,704,220","","3,706,499",""
"2010100000","2010年度","24000","三重県","","1,854,724","","903,398","","951,326",""
"2010100000","2010年度","25000","滋賀県","","1,410,777","","696,769","","714,008",""
"2010100000","2010年度","26000","京都府","","2,636,092","","1,265,387","","1,370,705",""
"2010100000","2010年度","27000","大阪府","","8,865,245","","4,285,566","","4,579,679",""
"2010100000","2010年度","28000","兵庫県","","5,588,133","","2,673,328","","2,914,805",""
"2010100000","2010年度","29000","奈良県","","1,400,728","","663,321","","737,407",""
"2010100000","2010年度","30000","和歌山県","","1,002,198","","471,397","","530,801",""
"2010100000","2010年度","31000","鳥取県","","588,667","","280,701","","307,966",""
"2010100000","2010年度","32000","島根県","","717,397","","342,991","","374,406",""
"2010100000","2010年度","33000","岡山県","","1,945,276","","933,168","","1,012,108",""
"2010100000","2010年度","34000","広島県","","2,860,750","","1,380,671","","1,480,079",""
"2010100000","2010年度","35000","山口県","","1,451,338","","684,176","","767,162",""
"2010100000","2010年度","36000","徳島県","","785,491","","372,710","","412,781",""
"2010100000","2010年度","37000","香川県","","995,842","","479,951","","515,891",""
"2010100000","2010年度","38000","愛媛県","","1,431,493","","673,326","","758,167",""
"2010100000","2010年度","39000","高知県","","764,456","","359,134","","405,322",""
"2010100000","2010年度","40000","福岡県","","5,071,968","","2,393,965","","2,678,003",""
"2010100000","2010年度","41000","佐賀県","","849,788","","400,136","","449,652",""
"2010100000","2010年度","42000","長崎県","","1,426,779","","665,899","","760,880",""
"2010100000","2010年度","43000","熊本県","","1,817,426","","853,514","","963,912",""
"2010100000","2010年度","44000","大分県","","1,196,529","","564,890","","631,639",""
"2010100000","2010年度","45000","宮崎県","","1,135,233","","533,035","","602,198",""
"2010100000","2010年度","46000","鹿児島県","","1,706,242","","796,896","","909,346",""
"2010100000","2010年度","47000","沖縄県","","1,392,818","","683,328","","709,490",""
"2009100000","2009年度","00000","全国","","128,032,000","","62,358,000","","65,674,000",""
"2009100000","2009年度","01000","北海道","","5,524,000","","2,612,000","","2,911,000",""
"2009100000","2009年度","02000","青森県","","1,383,000","","651,000","","732,000",""
"2009100000","2009年度","03000","岩手県","","1,340,000","","640,000","","700,000",""
"2009100000","2009年度","04000","宮城県","","2,348,000","","1,139,000","","1,208,000",""
"2009100000","2009年度","05000","秋田県","","1,097,000","","515,000","","581,000",""
"2009100000","2009年度","06000","山形県","","1,178,000","","565,000","","613,000",""
"2009100000","2009年度","07000","福島県","","2,041,000","","990,000","","1,051,000",""
"2009100000","2009年度","08000","茨城県","","2,970,000","","1,479,000","","1,490,000",""
"2009100000","2009年度","09000","栃木県","","2,011,000","","999,000","","1,012,000",""
"2009100000","2009年度","10000","群馬県","","2,014,000","","991,000","","1,023,000",""
"2009100000","2009年度","11000","埼玉県","","7,161,000","","3,597,000","","3,565,000",""
"2009100000","2009年度","12000","千葉県","","6,180,000","","3,083,000","","3,097,000",""
"2009100000","2009年度","13000","東京都","","13,048,000","","6,471,000","","6,577,000",""
"2009100000","2009年度","14000","神奈川県","","9,006,000","","4,533,000","","4,473,000",""
"2009100000","2009年度","15000","新潟県","","2,385,000","","1,153,000","","1,232,000",""
"2009100000","2009年度","16000","富山県","","1,098,000","","529,000","","569,000",""
"2009100000","2009年度","17000","石川県","","1,171,000","","565,000","","605,000",""
"2009100000","2009年度","18000","福井県","","810,000","","391,000","","418,000",""
"2009100000","2009年度","19000","山梨県","","867,000","","424,000","","443,000",""
"2009100000","2009年度","20000","長野県","","2,162,000","","1,051,000","","1,111,000",""
"2009100000","2009年度","21000","岐阜県","","2,091,000","","1,012,000","","1,079,000",""
"2009100000","2009年度","22000","静岡県","","3,783,000","","1,864,000","","1,919,000",""
"2009100000","2009年度","23000","愛知県","","7,411,000","","3,712,000","","3,700,000",""
"2009100000","2009年度","24000","三重県","","1,864,000","","908,000","","956,000",""
"2009100000","2009年度","25000","滋賀県","","1,409,000","","696,000","","713,000",""
"2009100000","2009年度","26000","京都府","","2,637,000","","1,266,000","","1,371,000",""
"2009100000","2009年度","27000","大阪府","","8,855,000","","4,284,000","","4,571,000",""
"2009100000","2009年度","28000","兵庫県","","5,591,000","","2,677,000","","2,914,000",""
"2009100000","2009年度","29000","奈良県","","1,404,000","","665,000","","738,000",""
"2009100000","2009年度","30000","和歌山県","","1,008,000","","474,000","","534,000",""
"2009100000","2009年度","31000","鳥取県","","592,000","","282,000","","310,000",""
"2009100000","2009年度","32000","島根県","","721,000","","344,000","","377,000",""
"2009100000","2009年度","33000","岡山県","","1,949,000","","935,000","","1,014,000",""
"2009100000","2009年度","34000","広島県","","2,864,000","","1,383,000","","1,481,000",""
"2009100000","2009年度","35000","山口県","","1,459,000","","688,000","","771,000",""
"2009100000","2009年度","36000","徳島県","","790,000","","375,000","","415,000",""
"2009100000","2009年度","37000","香川県","","999,000","","481,000","","518,000",""
"2009100000","2009年度","38000","愛媛県","","1,438,000","","676,000","","762,000",""
"2009100000","2009年度","39000","高知県","","769,000","","361,000","","408,000",""
"2009100000","2009年度","40000","福岡県","","5,064,000","","2,391,000","","2,672,000",""
"2009100000","2009年度","41000","佐賀県","","853,000","","401,000","","451,000",""
"2009100000","2009年度","42000","長崎県","","1,434,000","","669,000","","765,000",""
"2009100000","2009年度","43000","熊本県","","1,821,000","","855,000","","966,000",""
"2009100000","2009年度","44000","大分県","","1,200,000","","567,000","","634,000",""
"2009100000","2009年度","45000","宮崎県","","1,138,000","","534,000","","603,000",""
"2009100000","2009年度","46000","鹿児島県","","1,712,000","","799,000","","913,000",""
"2009100000","2009年度","47000","沖縄県","","1,385,000","","679,000","","706,000",""
"2008100000","2008年度","00000","全国","","128,084,000","","62,422,000","","65,662,000",""
"2008100000","2008年度","01000","北海道","","5,548,000","","2,626,000","","2,922,000",""
"2008100000","2008年度","02000","青森県","","1,395,000","","657,000","","738,000",""
"2008100000","2008年度","03000","岩手県","","1,352,000","","646,000","","706,000",""
"2008100000","2008年度","04000","宮城県","","2,349,000","","1,140,000","","1,209,000",""
"2008100000","2008年度","05000","秋田県","","1,109,000","","521,000","","587,000",""
"2008100000","2008年度","06000","山形県","","1,188,000","","570,000","","618,000",""
"2008100000","2008年度","07000","福島県","","2,054,000","","997,000","","1,057,000",""
"2008100000","2008年度","08000","茨城県","","2,971,000","","1,479,000","","1,492,000",""
"2008100000","2008年度","09000","栃木県","","2,015,000","","1,001,000","","1,014,000",""
"2008100000","2008年度","10000","群馬県","","2,017,000","","993,000","","1,024,000",""
"2008100000","2008年度","11000","埼玉県","","7,136,000","","3,588,000","","3,549,000",""
"2008100000","2008年度","12000","千葉県","","6,153,000","","3,071,000","","3,082,000",""
"2008100000","2008年度","13000","東京都","","12,973,000","","6,444,000","","6,529,000",""
"2008100000","2008年度","14000","神奈川県","","8,965,000","","4,519,000","","4,446,000",""
"2008100000","2008年度","15000","新潟県","","2,396,000","","1,159,000","","1,237,000",""
"2008100000","2008年度","16000","富山県","","1,103,000","","532,000","","571,000",""
"2008100000","2008年度","17000","石川県","","1,172,000","","566,000","","606,000",""
"2008100000","2008年度","18000","福井県","","814,000","","394,000","","420,000",""
"2008100000","2008年度","19000","山梨県","","871,000","","426,000","","445,000",""
"2008100000","2008年度","20000","長野県","","2,173,000","","1,056,000","","1,116,000",""
"2008100000","2008年度","21000","岐阜県","","2,100,000","","1,017,000","","1,083,000",""
"2008100000","2008年度","22000","静岡県","","3,793,000","","1,870,000","","1,923,000",""
"2008100000","2008年度","23000","愛知県","","7,399,000","","3,711,000","","3,688,000",""
"2008100000","2008年度","24000","三重県","","1,871,000","","912,000","","959,000",""
"2008100000","2008年度","25000","滋賀県","","1,405,000","","695,000","","710,000",""
"2008100000","2008年度","26000","京都府","","2,640,000","","1,268,000","","1,372,000",""
"2008100000","2008年度","27000","大阪府","","8,847,000","","4,283,000","","4,564,000",""
"2008100000","2008年度","28000","兵庫県","","5,592,000","","2,678,000","","2,914,000",""
"2008100000","2008年度","29000","奈良県","","1,407,000","","668,000","","740,000",""
"2008100000","2008年度","30000","和歌山県","","1,014,000","","477,000","","537,000",""
"2008100000","2008年度","31000","鳥取県","","596,000","","284,000","","312,000",""
"2008100000","2008年度","32000","島根県","","727,000","","347,000","","380,000",""
"2008100000","2008年度","33000","岡山県","","1,953,000","","937,000","","1,016,000",""
"2008100000","2008年度","34000","広島県","","2,870,000","","1,386,000","","1,483,000",""
"2008100000","2008年度","35000","山口県","","1,466,000","","691,000","","775,000",""
"2008100000","2008年度","36000","徳島県","","795,000","","377,000","","417,000",""
"2008100000","2008年度","37000","香川県","","1,003,000","","483,000","","520,000",""
"2008100000","2008年度","38000","愛媛県","","1,445,000","","680,000","","765,000",""
"2008100000","2008年度","39000","高知県","","775,000","","364,000","","412,000",""
"2008100000","2008年度","40000","福岡県","","5,062,000","","2,393,000","","2,670,000",""
"2008100000","2008年度","41000","佐賀県","","856,000","","403,000","","453,000",""
"2008100000","2008年度","42000","長崎県","","1,443,000","","673,000","","770,000",""
"2008100000","2008年度","43000","熊本県","","1,826,000","","858,000","","968,000",""
"2008100000","2008年度","44000","大分県","","1,204,000","","569,000","","636,000",""
"2008100000","2008年度","45000","宮崎県","","1,141,000","","536,000","","605,000",""
"2008100000","2008年度","46000","鹿児島県","","1,721,000","","803,000","","918,000",""
"2008100000","2008年度","47000","沖縄県","","1,378,000","","675,000","","703,000",""
"2007100000","2007年度","00000","全国","","128,033,000","","62,424,000","","65,608,000",""
"2007100000","2007年度","01000","北海道","","5,579,000","","2,644,000","","2,935,000",""
"2007100000","2007年度","02000","青森県","","1,409,000","","664,000","","745,000",""
"2007100000","2007年度","03000","岩手県","","1,364,000","","652,000","","712,000",""
